X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.6344,0.6544,0.6344,0.6544,-0.2664,-0.1928,-0.2664,-0.1928,0.9503195213454324,0.9129556262078822,0.8061769641519012,0.9281318675024876,-0.6795418767110719
0.7864,0.5344,0.7864,0.5344,-0.3296,0.0984,-0.3296,0.0984,1.6493941072365637,0.4149423224574553,-0.357795794283788,0.9539261744091394,-0.4000894920462223
0.5888,0.5888,0.5888,0.5888,0.2072,-0.416,0.2072,-0.416,0.7854754908560997,1.1359398727252268,1.5492841422130084,-0.886764702264036,1.4643305284975374
0.4408,0.52,0.4408,0.52,0.356,-0.0632,0.356,-0.0632,1.6579932046014505,1.5061477571554598,0.2811997294758872,-1.7480325176488052,0.9539039649579756
0.8056,0.7544,0.8056,0.7544,0.2056,0.2368,0.2056,0.2368,0.5547647718636916,0.4771517343081158,-0.7511274477752988,-0.5866593693083402,0.4538554337442689
0.3632,0.8856,0.3632,0.8856,0.452,-0.0056,0.452,-0.0056,0.282990240152095,1.363441027710009,0.0467756165299195,-2.297571414349957,-0.8006335545961287
0.5048,0.5176,0.5048,0.5176,0.0928,0.268,0.0928,0.268,1.334370323070284,1.6256532810577249,-1.0722913802518552,-0.3306171425492397,-0.7488147806834206
0.8336,0.8672,0.8336,0.8672,-0.236,-0.0744,-0.236,-0.0744,0.3860118924291557,0.2924137717237364,0.2755954724282729,0.6713893377511445,1.1348690502834973
0.54,0.7384,0.54,0.7384,0.2784,0.0288,0.2784,0.0288,0.7503519509039978,1.198218016116681,-0.0299460308729039,-1.2433540771587304,0.8077357340891358
0.9264,0.5032,0.9264,0.5032,0.364,0.0136,0.364,0.0136,1.6791470694408883,-0.0609917540407871,0.0274333913510074,-0.9040587697009308,1.4267027556178196
0.5632,0.6048,0.5632,0.6048,-0.5056,-0.0488,-0.5056,-0.0488,1.2071144459217973,0.71754473862945,0.0545726928227232,1.8909955764142532,0.907736992732847
0.436,0.7296,0.436,0.7296,-0.3928,-0.0736,-0.3928,-0.0736,0.837186314022469,1.342281789168184,0.2120582657797388,1.8711102160483335,0.3710734252968986
0.7016,0.6952,0.7016,0.6952,-0.0736,0.0152,-0.0736,0.0152,0.8997482926435506,0.8187988103780017,-0.1025286791936268,0.1839908238625046,0.7001013539473927
